19,6300500875,5/14/14,4,1.75,1620,4980,1.0,0,0,4,7,860,760,1947,0,98133,47.7025,-122.34100000000001,1400,4980,385000
20,2524049179,8/26/14,3,2.75,3050,44867,1.0,0,4,3,9,2330,720,1968,0,98040,47.5316,-122.23299999999999,4110,20336,2000000
21,7137970340,7/3/14,5,2.5,2270,6300,2.0,0,0,3,8,2270,0,1995,0,98092,47.3266,-122.169,2240,7005,285000
22,8091400200,5/16/14,2,1.5,1070,9643,1.0,0,0,3,7,1070,0,1985,0,98030,47.3533,-122.166,1220,8386,252700
23,3814700200,11/20/14,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,98030,47.3739,-122.17200000000001,2200,6865,329000
24,1202000200,11/3/14,3,2.0,1710,4697,1.5,0,0,5,6,1710,0,1941,0,98002,47.3048,-122.21799999999999,1030,4705,233000
25,1794500383,6/26/14,3,1.75,2450,2691,2.0,0,0,3,8,1750,700,1915,0,98119,47.6386,-122.36,1760,3573,937000
26,3303700376,12/1/14,3,1.0,1400,1581,1.5,0,0,5,8,1400,0,1909,0,98112,47.6221,-122.314,1860,3861,667000
27,5101402488,6/24/14,3,1.75,1520,6380,1.0,0,0,3,7,790,730,1948,0,98115,47.695,-122.304,1520,6235,438000
28,1873100390,3/2/15,4,2.5,2570,7173,2.0,0,0,3,8,2570,0,2005,0,98052,47.7073,-122.11,2630,6026,719000
29,8562750320,11/10/14,3,2.5,2320,3980,2.0,0,0,3,8,2320,0,2003,0,98027,47.5391,-122.07,2580,3980,580500
30,2426039314,12/1/14,2,1.5,1190,1265,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.35700000000001,1390,1756,280000
31,461000390,6/24/14,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368,1460,5000,687500
32,7589200193,11/10/14,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,5080,535000
33,7955080270,12/3/14,4,2.75,2060,6659,1.0,0,0,3,7,1280,780,1981,0,98058,47.4276,-122.15700000000001,2020,8720,322500
34,9547205180,6/13/14,3,2.5,2300,3060,1.5,0,0,3,8,1510,790,1930,2002,98115,47.6827,-122.31,1590,3264,696000
35,9435300030,5/28/14,4,1.0,1660,34848,1.0,0,0,1,5,930,730,1933,0,98052,47.6621,-122.132,2160,11467,550000
36,2768000400,12/30/14,4,2.0,2360,6000,2.0,0,0,4,8,2360,0,1904,0,98107,47.6702,-122.36200000000001,1730,4700,640000
37,7895500070,2/13/15,4,1.0,1220,8075,1.0,0,0,2,7,890,330,1969,0,98001,47.3341,-122.28200000000001,1290,7800,240000
38,2078500320,6/20/14,4,2.5,2620,7553,2.0,0,0,3,8,2620,0,1996,0,98056,47.5301,-122.18,2620,11884,605000
39,5547700270,7/15/14,4,2.5,2570,5520,2.0,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669,625000
40,7766200013,8/11/14,4,2.25,4220,24186,1.0,0,0,3,8,2600,1620,1984,0,98166,47.445,-122.34700000000001,2410,30617,775000
41,7203220400,7/7/14,5,2.75,3595,5639,2.0,0,0,3,9,3595,0,2014,0,98053,47.6848,-122.016,3625,5639,861990
42,9270200160,10/28/14,3,1.0,1570,2280,2.0,0,0,3,7,1570,0,1922,0,98119,47.6413,-122.36399999999999,1580,2640,685000
43,1432701230,7/29/14,3,1.0,1280,9656,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808,309000
44,8035350320,7/18/14,3,2.5,3160,13603,2.0,0,0,3,8,3160,0,2003,0,98019,47.7443,-121.977,3050,9232,488000
45,8945200830,3/25/15,3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.37100000000001,1228,8840,210490
46,4178300310,7/16/14,4,2.5,2290,13416,2.0,0,0,4,9,2290,0,1981,0,98007,47.6194,-122.15100000000001,2680,13685,785000
47,9215400105,4/28/15,3,1.75,1250,5963,1.0,0,0,4,7,1250,0,1953,0,98115,47.6796,-122.301,970,5100,450000
48,822039084,3/11/15,3,2.5,2753,65005,1.0,1,2,5,9,2165,588,1953,0,98070,47.4041,-122.45100000000001,2680,72513,1350000
49,5245600105,9/16/14,3,1.0,1190,9199,1.0,0,0,3,7,1190,0,1955,0,98148,47.4258,-122.322,1190,9364,228000
50,7231300125,2/17/15,5,2.5,3150,9134,1.0,0,0,4,8,1640,1510,1966,0,98056,47.4934,-122.189,1990,9133,345000
51,7518505990,12/31/14,3,1.75,1410,4080,1.0,0,0,4,7,1000,410,1950,0,98117,47.6808,-122.384,1410,4080,600000
52,3626039271,2/5/15,2,1.75,1980,8550,1.0,0,0,3,7,990,990,1981,0,98117,47.6989,-122.369,1480,6738,585000
53,4217401195,3/3/15,5,2.25,2730,6000,1.5,0,0,3,8,2130,600,1927,0,98105,47.6571,-122.281,2730,6000,920000
54,9822700295,5/12/14,4,2.5,2830,5000,2.0,0,0,3,9,2830,0,1995,0,98105,47.6597,-122.29,1950,5000,885000
55,9478500640,8/19/14,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.11399999999999,2250,4500,292500
56,2799800710,4/7/15,3,2.5,2420,4750,2.0,0,0,3,8,2420,0,2003,0,98042,47.3663,-122.12200000000001,2690,4750,301000
57,7922800400,8/27/14,5,3.25,3250,14342,2.0,0,4,4,8,3250,0,1968,0,98008,47.588,-122.116,2960,11044,951000
58,8079040320,2/23/15,4,3.0,1850,9976,2.0,0,0,3,8,1850,0,1991,0,98059,47.5059,-122.149,2270,8542,430000
59,1516000055,12/10/14,3,2.25,2150,21235,1.0,0,3,4,8,1590,560,1959,0,98166,47.4336,-122.339,2570,18900,650000
60,9558200045,8/28/14,3,1.75,1260,8400,1.0,0,0,3,7,1260,0,1954,0,98148,47.4366,-122.335,1290,8750,289000
61,5072410070,10/21/14,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,1973,0,98166,47.4428,-122.344,2500,9500,505000
62,9528102996,12/7/14,3,1.75,1540,1044,3.0,0,0,3,8,1540,0,2014,0,98115,47.6765,-122.32,1580,3090,549000
63,1189001180,6/3/14,3,2.25,1660,6000,1.0,0,0,3,7,1110,550,1979,0,98122,47.6113,-122.29700000000001,1440,4080,425000
64,3253500160,11/20/14,3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,98144,47.5747,-122.304,1440,4000,317625
65,3394100030,9/9/14,4,2.5,2720,11049,2.0,0,0,3,10,2720,0,1989,0,98004,47.5815,-122.19200000000001,2750,11049,975000
66,3717000160,10/9/14,4,2.5,2240,4648,2.0,0,0,3,7,2240,0,2005,0,98001,47.3378,-122.257,2221,4557,287000
67,1274500060,8/25/14,3,1.0,1000,12070,1.0,0,0,4,7,1000,0,1968,0,98042,47.3621,-122.11,1010,12635,204000
68,1802000060,6/12/14,5,2.25,3200,20158,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,20158,1330000
69,1525059190,9/12/14,5,3.25,4770,50094,1.0,0,0,4,11,3070,1700,1973,0,98005,47.6525,-122.16,3530,38917,1040000
70,1049000060,1/5/15,3,2.0,1260,5612,1.0,0,0,4,7,1260,0,1972,0,98034,47.7362,-122.179,1640,4745,325000
71,8820901275,6/10/14,4,2.0,2750,7807,1.5,0,0,5,7,2250,500,1916,0,98125,47.7168,-122.287,1510,7807,571000
72,5416510140,7/10/14,4,2.5,2380,5000,2.0,0,0,3,8,2380,0,2005,0,98038,47.3608,-122.036,2420,5000,360000
73,3444100400,3/16/15,3,1.75,1790,50529,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,50529,349000
74,3276920270,11/5/14,4,4.0,3430,35102,2.0,0,0,4,10,2390,1040,1986,0,98075,47.5822,-121.98700000000001,3240,35020,832500
75,4036801170,10/13/14,4,1.75,1760,7300,1.0,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,7500,380000
76,2391600320,4/20/15,3,1.0,1040,5060,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.39399999999999,890,5060,480000
77,6300000287,6/9/14,3,1.0,1410,5060,1.0,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,5693,410000
78,1531000030,3/23/15,4,2.5,3450,39683,2.0,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750,720000
79,5104520400,12/2/14,3,2.5,2350,5100,2.0,0,0,3,8,2350,0,2003,0,98038,47.3512,-122.008,2350,5363,390000
80,7437100340,12/22/14,4,2.5,1900,5889,2.0,0,0,3,7,1900,0,1992,0,98038,47.349,-122.031,1870,6405,360000
81,9418400240,10/28/14,2,1.0,2020,6720,1.0,0,0,3,7,1010,1010,1948,0,98118,47.5474,-122.291,1720,6720,355000
82,1523059105,1/28/15,3,1.5,1680,8712,1.0,0,0,3,8,1680,0,1964,0,98059,47.4811,-122.149,1850,8797,356000
83,1133000671,6/2/14,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,7203,315000
84,4232902595,11/14/14,3,1.5,2140,3600,2.0,0,0,3,9,1900,240,1925,0,98119,47.6337,-122.365,2020,4800,940000
85,2599001200,11/3/14,5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,98092,47.2909,-122.189,1590,8165,305000
86,3342103156,6/18/14,3,3.25,2770,6278,2.0,0,0,3,9,1980,790,2006,0,98056,47.5228,-122.199,1900,7349,461000
87,1332700270,5/19/14,2,2.25,1610,2040,2.0,0,0,4,7,1610,0,1979,0,98056,47.518,-122.194,1950,2025,215000
88,3869900162,9/4/14,2,1.75,1030,1066,2.0,0,0,3,7,765,265,2006,0,98136,47.5394,-122.387,1030,1106,335000
89,2791500270,5/22/14,4,2.5,1980,7403,2.0,0,0,3,7,1980,0,1988,0,98023,47.2897,-122.37200000000001,1980,7510,243500
90,5036300431,3/11/15,5,2.75,3520,6353,2.0,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250,1100000
91,4168000060,2/26/15,3,1.0,1200,10500,1.0,0,0,3,7,1200,0,1962,0,98023,47.321999999999996,-122.351,1350,10500,153000
92,6021501535,7/25/14,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.38600000000001,1570,4500,430000
93,6021501535,12/23/14,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.38600000000001,1570,4500,700000
94,1483300570,9/8/14,4,2.5,3300,10250,1.0,0,0,3,7,2390,910,1946,1991,98040,47.5873,-122.249,1950,6045,905000
95,3422049190,3/30/15,3,1.75,1960,15681,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616,247500
96,1099611230,9/12/14,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,1975,0,98023,47.3036,-122.37799999999999,1160,6400,199000
97,722079104,7/11/14,3,1.75,1810,41800,1.0,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036,314000
98,7338200240,5/16/14,3,2.5,2320,36847,2.0,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065,437500
99,1952200240,6/11/14,3,2.5,2070,13241,1.5,0,0,5,9,1270,800,1910,0,98102,47.6415,-122.315,2200,4500,850830
100,5200100125,10/27/14,3,2.0,1980,3478,1.5,0,0,4,7,1440,540,1929,0,98117,47.6775,-122.37200000000001,1610,3478,555000
101,7214720075,12/12/14,3,2.25,2190,107593,2.0,0,0,4,8,2190,0,1983,0,98077,47.7731,-122.08,2570,47777,699950
102,2450000295,10/7/14,3,2.5,2920,8113,2.0,0,0,3,8,2920,0,1950,2010,98004,47.5814,-122.196,2370,8113,1090000
103,6197800045,9/24/14,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,1954,0,98058,47.4375,-122.184,1640,14910,290000
104,1328310370,4/2/15,3,2.5,2340,10005,1.0,0,0,4,8,1460,880,1978,0,98058,47.4431,-122.133,2250,8162,375000
105,546000875,5/23/14,3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005,460000
106,3530510041,7/23/14,2,1.75,1240,2493,1.0,0,0,4,8,1240,0,1985,0,98198,47.3813,-122.322,1270,4966,188500
107,1853000400,3/5/15,4,2.5,3140,28037,2.0,0,0,4,10,3140,0,1991,0,98077,47.7304,-122.08200000000001,2990,35001,680000
108,3134100116,8/27/14,5,1.75,2030,12342,2.0,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9433,470000
109,9545230140,7/25/14,4,2.5,2310,9624,2.0,0,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9636,597750
110,3362400511,3/4/15,3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.34899999999999,1380,3536,570000
111,2525310310,9/16/14,3,1.75,1540,12600,1.0,0,0,4,7,1160,380,1980,0,98038,47.3624,-122.031,1540,11656,272500
112,6126500060,11/24/14,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,1971,0,98108,47.5474,-122.295,2090,5500,329950
113,8961960160,10/28/14,4,2.5,3230,16171,2.0,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.25299999999999,2640,8517,480000
114,3626039325,11/21/14,3,3.5,4380,6350,2.0,0,0,3,8,2780,1600,1900,1999,98117,47.6981,-122.368,1830,6350,740500
115,3362400431,6/26/14,3,3.5,1590,1102,3.0,0,0,3,8,1590,0,2010,0,98103,47.6824,-122.34700000000001,1620,3166,518500
116,4060000240,6/23/14,2,1.0,880,6780,1.0,0,0,4,6,880,0,1945,0,98178,47.5009,-122.24799999999999,1190,6780,205425
117,3454800060,1/8/15,4,2.0,1570,9600,1.0,0,0,3,6,1570,0,1950,0,98168,47.4965,-122.303,1880,9000,171800
118,1695900060,5/11/15,4,1.0,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.586999999999996,-122.294,1610,4040,535000
119,7278700070,1/2/15,3,2.5,2400,6474,1.0,0,2,3,8,1560,840,1964,0,98177,47.7728,-122.38600000000001,2340,10856,660000
120,6675500070,11/19/14,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9104,391500
121,3626039187,4/6/15,2,1.0,770,6000,1.0,0,0,3,6,770,0,1953,0,98117,47.6999,-122.36399999999999,1710,6000,395000
122,3524049083,11/4/14,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,98118,47.5299,-122.266,1850,4400,445000
123,3275860240,6/18/14,3,2.25,2910,10204,2.0,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,13992,770000
124,4389200955,3/2/15,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,98004,47.6141,-122.212,3060,11275,1450000
125,4058801670,7/17/14,3,2.25,2100,8201,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,8712,445000
126,8732020310,7/17/14,4,2.25,2160,8811,1.0,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,8400,260000
127,2331300505,6/13/14,5,3.5,2320,4960,2.0,0,0,5,7,1720,600,1926,0,98103,47.6763,-122.352,1700,4960,822500
128,7853210060,4/6/15,4,2.5,2070,4310,2.0,0,0,3,7,2070,0,2004,0,98065,47.5319,-121.85,1970,3748,430000
129,3668000070,1/5/15,3,1.75,1060,7875,1.0,0,0,4,7,1060,0,1986,0,98092,47.2761,-122.152,1420,7680,212000
130,9545240070,4/28/15,4,2.25,2010,9603,1.0,0,0,3,8,1440,570,1986,0,98027,47.5343,-122.054,2060,9793,660500
131,1243100136,6/12/14,3,3.5,3950,111078,1.5,0,0,3,9,2460,1490,1989,0,98052,47.696999999999996,-122.072,2480,88500,784000
132,8929000270,5/12/14,3,2.5,2010,2287,2.0,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.99799999999999,1690,1662,453246
133,2767602356,1/26/15,4,3.5,2140,2278,3.0,0,0,3,9,2140,0,2005,0,98107,47.6734,-122.38,1540,2285,675000
134,921049315,8/13/14,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,19265,199000
135,3655000070,8/5/14,4,1.75,2020,7840,1.0,0,0,3,7,1010,1010,1968,0,98003,47.3309,-122.29899999999999,1750,8140,220000
136,4027700812,5/29/14,4,2.25,2590,10002,1.0,0,0,4,8,1340,1250,1968,0,98028,47.7689,-122.266,1550,10436,452000
137,3992700335,7/7/14,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,98125,47.7135,-122.287,1060,5715,382500
138,2767603505,5/7/14,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,519950
139,4232901525,6/27/14,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.35799999999999,1170,3600,665000
140,1777500060,7/8/14,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.12799999999999,2820,9375,527700
141,1432900240,5/8/15,3,1.0,1610,8579,1.0,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,205000
142,6140100875,4/15/15,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,420000
143,6071600370,2/27/15,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.17399999999999,2230,8824,500000
144,1526069017,12/3/14,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.02600000000001,2840,87991,921500
145,809001525,6/25/14,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,890000
146,3224079105,8/6/14,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,430000
147,8075400570,10/30/14,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,258000
148,1994200024,11/4/14,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,511000
149,3362900810,8/20/14,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,532170
150,1324300398,4/9/15,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,560000
151,537000445,3/31/15,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,282950
152,7855801670,4/1/15,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,2250000
153,7920100045,5/16/14,1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,0,98115,47.678999999999995,-122.3,1010,5100,350000
154,8960000030,7/28/14,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,215000
155,6388930390,11/20/14,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.17200000000001,2640,13675,650000
156,8731900200,8/7/14,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,320000
157,8029200135,11/13/14,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.99600000000001,1160,7198,247000
158,1081200350,10/3/14,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,320000
159,84000105,5/7/14,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,255000
160,3756500060,3/9/15,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,438000
161,7215720160,3/4/15,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,900000
162,3574800520,6/20/14,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.22399999999999,1710,8152,441000
163,2617300160,8/12/14,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,420000
164,2558660270,12/8/14,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.16799999999999,1640,7500,370000
165,2009000370,2/19/15,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.32700000000001,1830,9750,269950
166,1836980160,3/24/15,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,807100
167,3261020370,6/5/14,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.23100000000001,2480,8750,653000
168,1755700060,6/11/14,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,371500
169,4330600435,3/16/15,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,284000
170,9542800700,1/2/15,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,272000
171,1999700045,5/2/14,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,313000
172,1762600070,1/16/15,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,917500
173,1687900520,9/29/14,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,673000
174,7234600798,2/10/15,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,425000
175,3881900445,7/9/14,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.30799999999999,1280,2150,399950
176,2254502445,5/30/14,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,385000
177,5437810320,11/17/14,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,269950
178,9158100075,1/7/15,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.35799999999999,1540,8280,330000
179,3830630310,7/25/14,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,260000
180,8123100045,4/14/15,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,470000
181,3127200041,6/13/14,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,589000
182,6661200320,7/23/14,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,163500
183,11510310,9/5/14,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,835000
184,825059270,11/21/14,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.18799999999999,2540,10270,1100000
185,8731951370,4/15/15,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.37899999999999,2190,8910,269000
186,1954440060,5/5/14,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.04299999999999,2030,8744,560000
187,2264500350,4/18/15,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,615000
188,1115810060,12/5/14,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.15299999999999,2230,9340,585188
189,9477200200,8/18/14,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726000000000006,-122.191,1540,8400,305000
190,1432600560,11/5/14,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,166950
191,2287000060,9/12/14,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,799000
192,3663500060,6/25/14,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,400000
193,3996900125,12/1/14,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,230000
194,7796450200,5/15/14,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.34700000000001,2550,5001,256883
195,7549802535,11/11/14,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.31200000000001,1500,6480,423000
196,3278600320,7/23/14,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.37200000000001,1750,2385,465000
197,2824079053,1/13/15,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,440000
